S_N,Site_ID,Site_Name,cell Name,LAC,Cell_ID,LAT,LONG,NEAREST_SCHOOL,Cell_Name
740,SL0240,Aberdeen ,,21000,22401,8.48977,-13.28731,"First Step Primary School(Primary)|Approved|Private,First Step Pre Primary School(Pre-Primary)|Approved|Private,Aberdeen Municipal Junior Secondary School(Junior Secondary)|Approved|Government,Aberdeen Municipal Pre Primary(Pre-Primary)|Approved|Government,Aberdeen Municipal Primary School(Primary)|Approved|Government",ABERD1
741,SL0240,Aberdeen ,,21000,22402,8.48977,-13.28731,"First Step Primary School(Primary)|Approved|Private,First Step Pre Primary School(Pre-Primary)|Approved|Private,Aberdeen Municipal Junior Secondary School(Junior Secondary)|Approved|Government,Aberdeen Municipal Pre Primary(Pre-Primary)|Approved|Government,Aberdeen Municipal Primary School(Primary)|Approved|Government",ABERD2
742,SL0240,Aberdeen ,,21000,22403,8.48977,-13.28731,"First Step Primary School(Primary)|Approved|Private,First Step Pre Primary School(Pre-Primary)|Approved|Private,Aberdeen Municipal Junior Secondary School(Junior Secondary)|Approved|Government,Aberdeen Municipal Pre Primary(Pre-Primary)|Approved|Government,Aberdeen Municipal Primary School(Primary)|Approved|Government",ABERD3
2493,SL0240,Aberdeen ,,30000,32401,8.48977,-13.28731,"First Step Primary School(Primary)|Approved|Private,First Step Pre Primary School(Pre-Primary)|Approved|Private,Aberdeen Municipal Junior Secondary School(Junior Secondary)|Approved|Government,Aberdeen Municipal Pre Primary(Pre-Primary)|Approved|Government,Aberdeen Municipal Primary School(Primary)|Approved|Government",UABRDNI
2494,SL0240,Aberdeen ,,30000,32402,8.48977,-13.28731,"First Step Primary School(Primary)|Approved|Private,First Step Pre Primary School(Pre-Primary)|Approved|Private,Aberdeen Municipal Junior Secondary School(Junior Secondary)|Approved|Government,Aberdeen Municipal Pre Primary(Pre-Primary)|Approved|Government,Aberdeen Municipal Primary School(Primary)|Approved|Government",UABRDNJ
2495,SL0240,Aberdeen ,,30000,32403,8.48977,-13.28731,"First Step Primary School(Primary)|Approved|Private,First Step Pre Primary School(Pre-Primary)|Approved|Private,Aberdeen Municipal Junior Secondary School(Junior Secondary)|Approved|Government,Aberdeen Municipal Pre Primary(Pre-Primary)|Approved|Government,Aberdeen Municipal Primary School(Primary)|Approved|Government",UABRDNK
2496,SL0240,Aberdeen ,,30000,32404,8.48977,-13.28731,"First Step Primary School(Primary)|Approved|Private,First Step Pre Primary School(Pre-Primary)|Approved|Private,Aberdeen Municipal Junior Secondary School(Junior Secondary)|Approved|Government,Aberdeen Municipal Pre Primary(Pre-Primary)|Approved|Government,Aberdeen Municipal Primary School(Primary)|Approved|Government",UABRDNM
2497,SL0240,Aberdeen ,,30000,32405,8.48977,-13.28731,"First Step Primary School(Primary)|Approved|Private,First Step Pre Primary School(Pre-Primary)|Approved|Private,Aberdeen Municipal Junior Secondary School(Junior Secondary)|Approved|Government,Aberdeen Municipal Pre Primary(Pre-Primary)|Approved|Government,Aberdeen Municipal Primary School(Primary)|Approved|Government",UABRDNN
2498,SL0240,Aberdeen ,,30000,32406,8.48977,-13.28731,"First Step Primary School(Primary)|Approved|Private,First Step Pre Primary School(Pre-Primary)|Approved|Private,Aberdeen Municipal Junior Secondary School(Junior Secondary)|Approved|Government,Aberdeen Municipal Pre Primary(Pre-Primary)|Approved|Government,Aberdeen Municipal Primary School(Primary)|Approved|Government",UABRDNP
2499,SL0240,Aberdeen ,,30000,32407,8.48977,-13.28731,"First Step Primary School(Primary)|Approved|Private,First Step Pre Primary School(Pre-Primary)|Approved|Private,Aberdeen Municipal Junior Secondary School(Junior Secondary)|Approved|Government,Aberdeen Municipal Pre Primary(Pre-Primary)|Approved|Government,Aberdeen Municipal Primary School(Primary)|Approved|Government",UABRDNX
2500,SL0240,Aberdeen ,,30000,32408,8.48977,-13.28731,"First Step Primary School(Primary)|Approved|Private,First Step Pre Primary School(Pre-Primary)|Approved|Private,Aberdeen Municipal Junior Secondary School(Junior Secondary)|Approved|Government,Aberdeen Municipal Pre Primary(Pre-Primary)|Approved|Government,Aberdeen Municipal Primary School(Primary)|Approved|Government",UABRDNY
2501,SL0240,Aberdeen ,,30000,32409,8.48977,-13.28731,"First Step Primary School(Primary)|Approved|Private,First Step Pre Primary School(Pre-Primary)|Approved|Private,Aberdeen Municipal Junior Secondary School(Junior Secondary)|Approved|Government,Aberdeen Municipal Pre Primary(Pre-Primary)|Approved|Government,Aberdeen Municipal Primary School(Primary)|Approved|Government",UABRDNZ
3074,SL0240,LABRDN,,4100,402401,8.48977,-13.28731,"First Step Primary School(Primary)|Approved|Private,First Step Pre Primary School(Pre-Primary)|Approved|Private,Aberdeen Municipal Junior Secondary School(Junior Secondary)|Approved|Government,Aberdeen Municipal Pre Primary(Pre-Primary)|Approved|Government,Aberdeen Municipal Primary School(Primary)|Approved|Government",LABRDN1
3075,SL0240,LABRDN,,4100,402402,8.48977,-13.28731,"First Step Primary School(Primary)|Approved|Private,First Step Pre Primary School(Pre-Primary)|Approved|Private,Aberdeen Municipal Junior Secondary School(Junior Secondary)|Approved|Government,Aberdeen Municipal Pre Primary(Pre-Primary)|Approved|Government,Aberdeen Municipal Primary School(Primary)|Approved|Government",LABRDN2
3076,SL0240,LABRDN,,4100,402403,8.48977,-13.28731,"First Step Primary School(Primary)|Approved|Private,First Step Pre Primary School(Pre-Primary)|Approved|Private,Aberdeen Municipal Junior Secondary School(Junior Secondary)|Approved|Government,Aberdeen Municipal Pre Primary(Pre-Primary)|Approved|Government,Aberdeen Municipal Primary School(Primary)|Approved|Government",LABRDN3
743,SL0241,MMCET1R,,20000,22411,8.42859,-13.28046,"Gethsemane Praise Academy Pre-Primary School(Pre-Primary)|Not Approved|Private,Gethsemane Praise Academy Primary School(Primary)|Not Approved|Private,Gladlyn Junior High School(Junior Secondary)|Approved|Private,Gladym Preparatory(Primary)|Approved|Private,Gladlyn Preparatory School(Pre-Primary)|Approved|Private",FUNKIA1
744,SL0241,MMCET1R,,20000,22412,8.42859,-13.28046,"Gethsemane Praise Academy Pre-Primary School(Pre-Primary)|Not Approved|Private,Gethsemane Praise Academy Primary School(Primary)|Not Approved|Private,Gladlyn Junior High School(Junior Secondary)|Approved|Private,Gladym Preparatory(Primary)|Approved|Private,Gladlyn Preparatory School(Pre-Primary)|Approved|Private",FUNKIA2
745,SL0241,MMCET1R,,20000,22413,8.42859,-13.28046,"Gethsemane Praise Academy Pre-Primary School(Pre-Primary)|Not Approved|Private,Gethsemane Praise Academy Primary School(Primary)|Not Approved|Private,Gladlyn Junior High School(Junior Secondary)|Approved|Private,Gladym Preparatory(Primary)|Approved|Private,Gladlyn Preparatory School(Pre-Primary)|Approved|Private",FUNKIA3
2502,SL0241,MMCET1R,,37000,32411,8.42859,-13.28046,"Gethsemane Praise Academy Pre-Primary School(Pre-Primary)|Not Approved|Private,Gethsemane Praise Academy Primary School(Primary)|Not Approved|Private,Gladlyn Junior High School(Junior Secondary)|Approved|Private,Gladym Preparatory(Primary)|Approved|Private,Gladlyn Preparatory School(Pre-Primary)|Approved|Private",UFNKIAI
2503,SL0241,MMCET1R,,37000,32412,8.42859,-13.28046,"Gethsemane Praise Academy Pre-Primary School(Pre-Primary)|Not Approved|Private,Gethsemane Praise Academy Primary School(Primary)|Not Approved|Private,Gladlyn Junior High School(Junior Secondary)|Approved|Private,Gladym Preparatory(Primary)|Approved|Private,Gladlyn Preparatory School(Pre-Primary)|Approved|Private",UFNKIAJ
2504,SL0241,MMCET1R,,37000,32413,8.42859,-13.28046,"Gethsemane Praise Academy Pre-Primary School(Pre-Primary)|Not Approved|Private,Gethsemane Praise Academy Primary School(Primary)|Not Approved|Private,Gladlyn Junior High School(Junior Secondary)|Approved|Private,Gladym Preparatory(Primary)|Approved|Private,Gladlyn Preparatory School(Pre-Primary)|Approved|Private",UFNKIAK
2505,SL0241,MMCET1R,,37000,32414,8.42859,-13.28046,"Gethsemane Praise Academy Pre-Primary School(Pre-Primary)|Not Approved|Private,Gethsemane Praise Academy Primary School(Primary)|Not Approved|Private,Gladlyn Junior High School(Junior Secondary)|Approved|Private,Gladym Preparatory(Primary)|Approved|Private,Gladlyn Preparatory School(Pre-Primary)|Approved|Private",UFNKIAM
2506,SL0241,MMCET1R,,37000,32415,8.42859,-13.28046,"Gethsemane Praise Academy Pre-Primary School(Pre-Primary)|Not Approved|Private,Gethsemane Praise Academy Primary School(Primary)|Not Approved|Private,Gladlyn Junior High School(Junior Secondary)|Approved|Private,Gladym Preparatory(Primary)|Approved|Private,Gladlyn Preparatory School(Pre-Primary)|Approved|Private",UFNKIAN
2507,SL0241,MMCET1R,,37000,32416,8.42859,-13.28046,"Gethsemane Praise Academy Pre-Primary School(Pre-Primary)|Not Approved|Private,Gethsemane Praise Academy Primary School(Primary)|Not Approved|Private,Gladlyn Junior High School(Junior Secondary)|Approved|Private,Gladym Preparatory(Primary)|Approved|Private,Gladlyn Preparatory School(Pre-Primary)|Approved|Private",UFNKIAP
2508,SL0241,MMCET1R,,37000,32417,8.42859,-13.28046,"Gethsemane Praise Academy Pre-Primary School(Pre-Primary)|Not Approved|Private,Gethsemane Praise Academy Primary School(Primary)|Not Approved|Private,Gladlyn Junior High School(Junior Secondary)|Approved|Private,Gladym Preparatory(Primary)|Approved|Private,Gladlyn Preparatory School(Pre-Primary)|Approved|Private",UFNKIAX
2509,SL0241,MMCET1R,,37000,32418,8.42859,-13.28046,"Gethsemane Praise Academy Pre-Primary School(Pre-Primary)|Not Approved|Private,Gethsemane Praise Academy Primary School(Primary)|Not Approved|Private,Gladlyn Junior High School(Junior Secondary)|Approved|Private,Gladym Preparatory(Primary)|Approved|Private,Gladlyn Preparatory School(Pre-Primary)|Approved|Private",UFNKIAY
2510,SL0241,MMCET1R,,37000,32419,8.42859,-13.28046,"Gethsemane Praise Academy Pre-Primary School(Pre-Primary)|Not Approved|Private,Gethsemane Praise Academy Primary School(Primary)|Not Approved|Private,Gladlyn Junior High School(Junior Secondary)|Approved|Private,Gladym Preparatory(Primary)|Approved|Private,Gladlyn Preparatory School(Pre-Primary)|Approved|Private",UFNKIAZ
3221,SL0241,LFNKIA,,4300,402411,8.42859,-13.28046,"Gethsemane Praise Academy Pre-Primary School(Pre-Primary)|Not Approved|Private,Gethsemane Praise Academy Primary School(Primary)|Not Approved|Private,Gladlyn Junior High School(Junior Secondary)|Approved|Private,Gladym Preparatory(Primary)|Approved|Private,Gladlyn Preparatory School(Pre-Primary)|Approved|Private",LFNKIA1
3222,SL0241,LFNKIA,,4300,402412,8.42859,-13.28046,"Gethsemane Praise Academy Pre-Primary School(Pre-Primary)|Not Approved|Private,Gethsemane Praise Academy Primary School(Primary)|Not Approved|Private,Gladlyn Junior High School(Junior Secondary)|Approved|Private,Gladym Preparatory(Primary)|Approved|Private,Gladlyn Preparatory School(Pre-Primary)|Approved|Private",LFNKIA2
3223,SL0241,LFNKIA,,4300,402413,8.42859,-13.28046,"Gethsemane Praise Academy Pre-Primary School(Pre-Primary)|Not Approved|Private,Gethsemane Praise Academy Primary School(Primary)|Not Approved|Private,Gladlyn Junior High School(Junior Secondary)|Approved|Private,Gladym Preparatory(Primary)|Approved|Private,Gladlyn Preparatory School(Pre-Primary)|Approved|Private",LFNKIA3
746,SL0242,Tinkonko,,27000,22421,7.8818,-11.7808,"Bo District Education Committee Primary(Primary)|Approved|Government,Sierra Leone Muslim Brotherhood Primary(Primary)|Approved|Mission/religious group,Tikonko Secondary School  Tikonko(Junior Secondary)|Approved|Mission/religious group,Forum For African Women Educationalist Junior Secondary School(Junior Secondary)|Approved|Government,Methodist Primary(Primary)|Approved|Mission/religious group",TIKNKO1
747,SL0242,Tinkonko,,27000,22422,7.8818,-11.7808,"Bo District Education Committee Primary(Primary)|Approved|Government,Sierra Leone Muslim Brotherhood Primary(Primary)|Approved|Mission/religious group,Tikonko Secondary School  Tikonko(Junior Secondary)|Approved|Mission/religious group,Forum For African Women Educationalist Junior Secondary School(Junior Secondary)|Approved|Government,Methodist Primary(Primary)|Approved|Mission/religious group",TIKNKO2
748,SL0242,Tinkonko,,27000,22423,7.8818,-11.7808,"Bo District Education Committee Primary(Primary)|Approved|Government,Sierra Leone Muslim Brotherhood Primary(Primary)|Approved|Mission/religious group,Tikonko Secondary School  Tikonko(Junior Secondary)|Approved|Mission/religious group,Forum For African Women Educationalist Junior Secondary School(Junior Secondary)|Approved|Government,Methodist Primary(Primary)|Approved|Mission/religious group",TIKNKO3
749,SL0243,Henry Street,,21000,22431,8.47895,-13.23697,"Cee Bee Jay Nursery And Preparatory School(Primary)|Approved|Private,Cee Bee Jay Nursery School(Pre-Primary)|Approved|Private,Christ Church Primary School(Primary)|Approved|Government,Christ Church Primary School(Primary)|Approved|Government,Genocman Preparatory School(Primary)|Applied for Approval|Private",HNRYST1
750,SL0243,Henry Street,,21000,22432,8.47895,-13.23697,"Cee Bee Jay Nursery And Preparatory School(Primary)|Approved|Private,Cee Bee Jay Nursery School(Pre-Primary)|Approved|Private,Christ Church Primary School(Primary)|Approved|Government,Christ Church Primary School(Primary)|Approved|Government,Genocman Preparatory School(Primary)|Applied for Approval|Private",HNRYST2
751,SL0243,Henry Street,,21000,22433,8.47895,-13.23697,"Cee Bee Jay Nursery And Preparatory School(Primary)|Approved|Private,Cee Bee Jay Nursery School(Pre-Primary)|Approved|Private,Christ Church Primary School(Primary)|Approved|Government,Christ Church Primary School(Primary)|Approved|Government,Genocman Preparatory School(Primary)|Applied for Approval|Private",HNRYST3
2511,SL0243,Henry Street,,30000,32431,8.47895,-13.23697,"Cee Bee Jay Nursery And Preparatory School(Primary)|Approved|Private,Cee Bee Jay Nursery School(Pre-Primary)|Approved|Private,Christ Church Primary School(Primary)|Approved|Government,Christ Church Primary School(Primary)|Approved|Government,Genocman Preparatory School(Primary)|Applied for Approval|Private",UHNRSTI
2512,SL0243,Henry Street,,30000,32432,8.47895,-13.23697,"Cee Bee Jay Nursery And Preparatory School(Primary)|Approved|Private,Cee Bee Jay Nursery School(Pre-Primary)|Approved|Private,Christ Church Primary School(Primary)|Approved|Government,Christ Church Primary School(Primary)|Approved|Government,Genocman Preparatory School(Primary)|Applied for Approval|Private",UHNRSTJ
2513,SL0243,Henry Street,,30000,32433,8.47895,-13.23697,"Cee Bee Jay Nursery And Preparatory School(Primary)|Approved|Private,Cee Bee Jay Nursery School(Pre-Primary)|Approved|Private,Christ Church Primary School(Primary)|Approved|Government,Christ Church Primary School(Primary)|Approved|Government,Genocman Preparatory School(Primary)|Applied for Approval|Private",UHNRSTK
2514,SL0243,Henry Street,,30000,32434,8.47895,-13.23697,"Cee Bee Jay Nursery And Preparatory School(Primary)|Approved|Private,Cee Bee Jay Nursery School(Pre-Primary)|Approved|Private,Christ Church Primary School(Primary)|Approved|Government,Christ Church Primary School(Primary)|Approved|Government,Genocman Preparatory School(Primary)|Applied for Approval|Private",UHNRSTM
2515,SL0243,Henry Street,,30000,32435,8.47895,-13.23697,"Cee Bee Jay Nursery And Preparatory School(Primary)|Approved|Private,Cee Bee Jay Nursery School(Pre-Primary)|Approved|Private,Christ Church Primary School(Primary)|Approved|Government,Christ Church Primary School(Primary)|Approved|Government,Genocman Preparatory School(Primary)|Applied for Approval|Private",UHNRSTN
2516,SL0243,Henry Street,,30000,32436,8.47895,-13.23697,"Cee Bee Jay Nursery And Preparatory School(Primary)|Approved|Private,Cee Bee Jay Nursery School(Pre-Primary)|Approved|Private,Christ Church Primary School(Primary)|Approved|Government,Christ Church Primary School(Primary)|Approved|Government,Genocman Preparatory School(Primary)|Applied for Approval|Private",UHNRSTP
