S_N,Site_Name,Site_ID,LAT,LONG,MCC,MNC,Cell_Name,LAC,Cell_ID,NEAREST_FACILITY,Site_ID,Site_RName,Cell_Name
2015,,,9.705403,-11.109053,619,1,,29000,22512,"Kombili(MCHP),Gberia Timbako MCHP(MCHP),Wolio (MCHP),Serekolia MCHP(MCHP),Kamadugu Badala (MCHP)",SL0251,Gberia,GBERIA2
2016,,,9.705403,-11.109053,619,1,,29000,22513,"Kombili(MCHP),Gberia Timbako MCHP(MCHP),Wolio (MCHP),Serekolia MCHP(MCHP),Kamadugu Badala (MCHP)",SL0251,Gberia,GBERIA3
2017,,,8.422961,-11.676826,619,1,,35000,32475,"Baomahun(CHC),Foya(CHP),Mongere(CHC),Jalihun(CHC),Masaba MCHP(MCHP)",SL0251,Baomahun,UBAOMAN
2018,,,8.199273,-10.645668,619,1,,26000,22521,"Ngiehun CHP(CHP),Mende Buiima(MCHP),Bandajuma Sinneh(MCHP),Baoma Luawa CHP(CHP),Mendekelema Kailahun(MCHP)",SL0252,Giehun,GIEHUN1
2019,,,8.199273,-10.645668,619,1,,26000,22522,"Ngiehun CHP(CHP),Mende Buiima(MCHP),Bandajuma Sinneh(MCHP),Baoma Luawa CHP(CHP),Mendekelema Kailahun(MCHP)",SL0252,Giehun,GIEHUN2
2020,,,8.199273,-10.645668,619,1,,26000,22523,"Ngiehun CHP(CHP),Mende Buiima(MCHP),Bandajuma Sinneh(MCHP),Baoma Luawa CHP(CHP),Mendekelema Kailahun(MCHP)",SL0252,Giehun,GIEHUN3
2021,,,8.422961,-11.676826,619,1,,35000,32476,"Baomahun(CHC),Foya(CHP),Mongere(CHC),Jalihun(CHC),Masaba MCHP(MCHP)",SL0252,Baomahun,UBAOMAP
2022,,,8.446272,-13.230578,619,1,,21000,22531,"Charlotte(CHP),Gloucester(CHP),George Brook (CHC),Epi Head Quarters(CHP),Sm Broderick School Health Clinic(Clinic)",SL0253,IMATT,AFRIMT1
2023,,,8.446272,-13.230578,619,1,,21000,22532,"Charlotte(CHP),Gloucester(CHP),George Brook (CHC),Epi Head Quarters(CHP),Sm Broderick School Health Clinic(Clinic)",SL0253,IMATT,AFRIMT2
2024,,,8.446272,-13.230578,619,1,,21000,22533,"Charlotte(CHP),Gloucester(CHP),George Brook (CHC),Epi Head Quarters(CHP),Sm Broderick School Health Clinic(Clinic)",SL0253,IMATT,AFRIMT3
2025,,,8.446272,-13.230578,619,1,,10000,30021,"Charlotte(CHP),Gloucester(CHP),George Brook (CHC),Epi Head Quarters(CHP),Sm Broderick School Health Clinic(Clinic)",SL0253,IMATT,UAFRMTI
2026,,,8.446272,-13.230578,619,1,,10000,30022,"Charlotte(CHP),Gloucester(CHP),George Brook (CHC),Epi Head Quarters(CHP),Sm Broderick School Health Clinic(Clinic)",SL0253,IMATT,UAFRMTJ
2027,,,8.446272,-13.230578,619,1,,10000,30023,"Charlotte(CHP),Gloucester(CHP),George Brook (CHC),Epi Head Quarters(CHP),Sm Broderick School Health Clinic(Clinic)",SL0253,IMATT,UAFRMTK
2028,,,8.446272,-13.230578,619,1,,10000,2224,"Charlotte(CHP),Gloucester(CHP),George Brook (CHC),Epi Head Quarters(CHP),Sm Broderick School Health Clinic(Clinic)",SL0253,IMATT,UAFRMTM
2029,,,8.446272,-13.230578,619,1,,10000,2225,"Charlotte(CHP),Gloucester(CHP),George Brook (CHC),Epi Head Quarters(CHP),Sm Broderick School Health Clinic(Clinic)",SL0253,IMATT,UAFRMTN
2030,,,8.446272,-13.230578,619,1,,10000,2226,"Charlotte(CHP),Gloucester(CHP),George Brook (CHC),Epi Head Quarters(CHP),Sm Broderick School Health Clinic(Clinic)",SL0253,IMATT,UAFRMTP
2031,,,8.446272,-13.230578,619,1,,10000,2227,"Charlotte(CHP),Gloucester(CHP),George Brook (CHC),Epi Head Quarters(CHP),Sm Broderick School Health Clinic(Clinic)",SL0253,IMATT,UAFRMTX
2032,,,8.446272,-13.230578,619,1,,10000,2228,"Charlotte(CHP),Gloucester(CHP),George Brook (CHC),Epi Head Quarters(CHP),Sm Broderick School Health Clinic(Clinic)",SL0253,IMATT,UAFRMTY
2033,,,8.446272,-13.230578,619,1,,10000,2229,"Charlotte(CHP),Gloucester(CHP),George Brook (CHC),Epi Head Quarters(CHP),Sm Broderick School Health Clinic(Clinic)",SL0253,IMATT,UAFRMTZ
2034,,,8.422961,-11.676826,619,1,,35000,32471,"Baomahun(CHC),Foya(CHP),Mongere(CHC),Jalihun(CHC),Masaba MCHP(MCHP)",SL0253,Baomahun,UBAOMAI
2035,,,8.457768,-13.252478,619,1,,21000,22541,"Epi Head Quarters(CHP),Kingharman Road Government Hospital(Hospital),George Brook (CHC),Methodist Community Clinic(CHP),Mabella(CHC)",SL0254,OAU,AFROAU1
2036,,,8.457768,-13.252478,619,1,,21000,22542,"Epi Head Quarters(CHP),Kingharman Road Government Hospital(Hospital),George Brook (CHC),Methodist Community Clinic(CHP),Mabella(CHC)",SL0254,OAU,AFROAU2
2037,,,8.457768,-13.252478,619,1,,21000,22543,"Epi Head Quarters(CHP),Kingharman Road Government Hospital(Hospital),George Brook (CHC),Methodist Community Clinic(CHP),Mabella(CHC)",SL0254,OAU,AFROAU3
2038,,,8.457768,-13.252478,619,1,,10000,30011,"Epi Head Quarters(CHP),Kingharman Road Government Hospital(Hospital),George Brook (CHC),Methodist Community Clinic(CHP),Mabella(CHC)",SL0254,OAU,UAFOAUI
2039,,,8.457768,-13.252478,619,1,,10000,30012,"Epi Head Quarters(CHP),Kingharman Road Government Hospital(Hospital),George Brook (CHC),Methodist Community Clinic(CHP),Mabella(CHC)",SL0254,OAU,UAFOAUJ
2040,,,8.457768,-13.252478,619,1,,10000,30013,"Epi Head Quarters(CHP),Kingharman Road Government Hospital(Hospital),George Brook (CHC),Methodist Community Clinic(CHP),Mabella(CHC)",SL0254,OAU,UAFOAUK
2041,,,8.457768,-13.252478,619,1,,10000,3674,"Epi Head Quarters(CHP),Kingharman Road Government Hospital(Hospital),George Brook (CHC),Methodist Community Clinic(CHP),Mabella(CHC)",SL0254,OAU,UAFOAUM
2042,,,8.457768,-13.252478,619,1,,10000,3675,"Epi Head Quarters(CHP),Kingharman Road Government Hospital(Hospital),George Brook (CHC),Methodist Community Clinic(CHP),Mabella(CHC)",SL0254,OAU,UAFOAUN
2043,,,8.457768,-13.252478,619,1,,10000,3676,"Epi Head Quarters(CHP),Kingharman Road Government Hospital(Hospital),George Brook (CHC),Methodist Community Clinic(CHP),Mabella(CHC)",SL0254,OAU,UAFOAUP
2044,,,8.457768,-13.252478,619,1,,10000,3677,"Epi Head Quarters(CHP),Kingharman Road Government Hospital(Hospital),George Brook (CHC),Methodist Community Clinic(CHP),Mabella(CHC)",SL0254,OAU,UAFOAUX
2045,,,8.457768,-13.252478,619,1,,10000,3678,"Epi Head Quarters(CHP),Kingharman Road Government Hospital(Hospital),George Brook (CHC),Methodist Community Clinic(CHP),Mabella(CHC)",SL0254,OAU,UAFOAUY
2046,,,8.457768,-13.252478,619,1,,10000,3679,"Epi Head Quarters(CHP),Kingharman Road Government Hospital(Hospital),George Brook (CHC),Methodist Community Clinic(CHP),Mabella(CHC)",SL0254,OAU,UAFOAUZ
2047,,,8.422961,-11.676826,619,1,,35000,32472,"Baomahun(CHC),Foya(CHP),Mongere(CHC),Jalihun(CHC),Masaba MCHP(MCHP)",SL0254,Baomahun,UBAOMAJ
2048,,,8.448602,-13.235768,619,1,,21000,22554,"Charlotte(CHP),Gloucester(CHP),George Brook (CHC),Epi Head Quarters(CHP),Sm Broderick School Health Clinic(Clinic)",SL0255,Orange NewHQ Office,NEWHQ4
2049,,,8.448602,-13.235768,619,1,,21000,22555,"Charlotte(CHP),Gloucester(CHP),George Brook (CHC),Epi Head Quarters(CHP),Sm Broderick School Health Clinic(Clinic)",SL0255,Orange NewHQ Office,NEWHQ5
2050,,,8.448602,-13.235768,619,1,,21000,22556,"Charlotte(CHP),Gloucester(CHP),George Brook (CHC),Epi Head Quarters(CHP),Sm Broderick School Health Clinic(Clinic)",SL0255,Orange NewHQ Office,NEWHQ6
2051,,,8.422961,-11.676826,619,1,,35000,32473,"Baomahun(CHC),Foya(CHP),Mongere(CHC),Jalihun(CHC),Masaba MCHP(MCHP)",SL0255,Baomahun,UBAOMAK
2052,,,8.448602,-13.235768,619,1,,10000,3681,"Charlotte(CHP),Gloucester(CHP),George Brook (CHC),Epi Head Quarters(CHP),Sm Broderick School Health Clinic(Clinic)",SL0255,Orange NewHQ Office,UNEWHQ1I
2053,,,8.448602,-13.235768,619,1,,10000,3682,"Charlotte(CHP),Gloucester(CHP),George Brook (CHC),Epi Head Quarters(CHP),Sm Broderick School Health Clinic(Clinic)",SL0255,Orange NewHQ Office,UNEWHQ1J
2054,,,8.448602,-13.235768,619,1,,10000,3683,"Charlotte(CHP),Gloucester(CHP),George Brook (CHC),Epi Head Quarters(CHP),Sm Broderick School Health Clinic(Clinic)",SL0255,Orange NewHQ Office,UNEWHQ1K
2055,,,8.448602,-13.235768,619,1,,10000,3684,"Charlotte(CHP),Gloucester(CHP),George Brook (CHC),Epi Head Quarters(CHP),Sm Broderick School Health Clinic(Clinic)",SL0255,Orange NewHQ Office,UNEWHQ1M
2056,,,8.448602,-13.235768,619,1,,10000,3685,"Charlotte(CHP),Gloucester(CHP),George Brook (CHC),Epi Head Quarters(CHP),Sm Broderick School Health Clinic(Clinic)",SL0255,Orange NewHQ Office,UNEWHQ1N
2057,,,8.448602,-13.235768,619,1,,10000,3686,"Charlotte(CHP),Gloucester(CHP),George Brook (CHC),Epi Head Quarters(CHP),Sm Broderick School Health Clinic(Clinic)",SL0255,Orange NewHQ Office,UNEWHQ1P
2058,,,8.448602,-13.235768,619,1,,10000,3687,"Charlotte(CHP),Gloucester(CHP),George Brook (CHC),Epi Head Quarters(CHP),Sm Broderick School Health Clinic(Clinic)",SL0255,Orange NewHQ Office,UNewHQ1X
2059,,,8.448602,-13.235768,619,1,,10000,3688,"Charlotte(CHP),Gloucester(CHP),George Brook (CHC),Epi Head Quarters(CHP),Sm Broderick School Health Clinic(Clinic)",SL0255,Orange NewHQ Office,UNewHQ1Y
2060,,,8.448602,-13.235768,619,1,,10000,3689,"Charlotte(CHP),Gloucester(CHP),George Brook (CHC),Epi Head Quarters(CHP),Sm Broderick School Health Clinic(Clinic)",SL0255,Orange NewHQ Office,UNewHQ1Z
2061,,,8.482572,-13.265542,619,1,,21000,22561,"Marie Stopes (EPI)(Hospital),Blessed Mokaba Central (EPI)(CHP),Murray Town MI Room(CHP),Signal Hill Rd(MCHP),Wilberforce CHC(CHC)",SL0256,Signal Hill,SIGHIL1
2062,,,8.482572,-13.265542,619,1,,21000,22562,"Marie Stopes (EPI)(Hospital),Blessed Mokaba Central (EPI)(CHP),Murray Town MI Room(CHP),Signal Hill Rd(MCHP),Wilberforce CHC(CHC)",SL0256,Signal Hill,SIGHIL2
2063,,,8.482572,-13.265542,619,1,,21000,22563,"Marie Stopes (EPI)(Hospital),Blessed Mokaba Central (EPI)(CHP),Murray Town MI Room(CHP),Signal Hill Rd(MCHP),Wilberforce CHC(CHC)",SL0256,Signal Hill,SIGHIL3
2064,,,8.482572,-13.265542,619,1,,10000,30511,"Marie Stopes (EPI)(Hospital),Blessed Mokaba Central (EPI)(CHP),Murray Town MI Room(CHP),Signal Hill Rd(MCHP),Wilberforce CHC(CHC)",SL0256,Signal Hill,USGHILI
2065,,,8.482572,-13.265542,619,1,,10000,30512,"Marie Stopes (EPI)(Hospital),Blessed Mokaba Central (EPI)(CHP),Murray Town MI Room(CHP),Signal Hill Rd(MCHP),Wilberforce CHC(CHC)",SL0256,Signal Hill,USGHILJ
2066,,,8.482572,-13.265542,619,1,,10000,30513,"Marie Stopes (EPI)(Hospital),Blessed Mokaba Central (EPI)(CHP),Murray Town MI Room(CHP),Signal Hill Rd(MCHP),Wilberforce CHC(CHC)",SL0256,Signal Hill,USGHILK
2067,,,8.482572,-13.265542,619,1,,10000,2064,"Marie Stopes (EPI)(Hospital),Blessed Mokaba Central (EPI)(CHP),Murray Town MI Room(CHP),Signal Hill Rd(MCHP),Wilberforce CHC(CHC)",SL0256,Signal Hill,USGHILM
2068,,,8.482572,-13.265542,619,1,,10000,2065,"Marie Stopes (EPI)(Hospital),Blessed Mokaba Central (EPI)(CHP),Murray Town MI Room(CHP),Signal Hill Rd(MCHP),Wilberforce CHC(CHC)",SL0256,Signal Hill,USGHILN
2069,,,8.482572,-13.265542,619,1,,10000,2066,"Marie Stopes (EPI)(Hospital),Blessed Mokaba Central (EPI)(CHP),Murray Town MI Room(CHP),Signal Hill Rd(MCHP),Wilberforce CHC(CHC)",SL0256,Signal Hill,USGHILP
2070,,,8.482572,-13.265542,619,1,,10000,2067,"Marie Stopes (EPI)(Hospital),Blessed Mokaba Central (EPI)(CHP),Murray Town MI Room(CHP),Signal Hill Rd(MCHP),Wilberforce CHC(CHC)",SL0256,Signal Hill,USGHILX
2071,,,8.482572,-13.265542,619,1,,10000,2068,"Marie Stopes (EPI)(Hospital),Blessed Mokaba Central (EPI)(CHP),Murray Town MI Room(CHP),Signal Hill Rd(MCHP),Wilberforce CHC(CHC)",SL0256,Signal Hill,USGHILY
2072,,,8.482572,-13.265542,619,1,,10000,2069,"Marie Stopes (EPI)(Hospital),Blessed Mokaba Central (EPI)(CHP),Murray Town MI Room(CHP),Signal Hill Rd(MCHP),Wilberforce CHC(CHC)",SL0256,Signal Hill,USGHILZ
2073,,,8.48206,-13.22662,619,1,,22000,22571,"Parliament(CHP),Susan's Bay(CHC),Wesleyan Clinic(CHP),Mambo (CHP),Masuba Static (Clinic)",SL0257,Rocklyn Street,ROCKST1
2074,,,8.48206,-13.22662,619,1,,22000,22572,"Parliament(CHP),Susan's Bay(CHC),Wesleyan Clinic(CHP),Mambo (CHP),Masuba Static (Clinic)",SL0257,Rocklyn Street,ROCKST2
2075,,,8.48206,-13.22662,619,1,,22000,22573,"Parliament(CHP),Susan's Bay(CHC),Wesleyan Clinic(CHP),Mambo (CHP),Masuba Static (Clinic)",SL0257,Rocklyn Street,ROCKST3
2076,,,8.48206,-13.22662,619,1,,10003,30241,"Parliament(CHP),Susan's Bay(CHC),Wesleyan Clinic(CHP),Mambo (CHP),Masuba Static (Clinic)",SL0257,Rocklyn Street,UGDSTRI
2077,,,8.48206,-13.22662,619,1,,10003,30242,"Parliament(CHP),Susan's Bay(CHC),Wesleyan Clinic(CHP),Mambo (CHP),Masuba Static (Clinic)",SL0257,Rocklyn Street,UGDSTRJ
2078,,,8.48206,-13.22662,619,1,,10003,30243,"Parliament(CHP),Susan's Bay(CHC),Wesleyan Clinic(CHP),Mambo (CHP),Masuba Static (Clinic)",SL0257,Rocklyn Street,UGDSTRK
2079,,,8.48206,-13.22662,619,1,,10003,2574,"Parliament(CHP),Susan's Bay(CHC),Wesleyan Clinic(CHP),Mambo (CHP),Masuba Static (Clinic)",SL0257,Rocklyn Street,UGDSTRM
2080,,,8.48206,-13.22662,619,1,,10003,2575,"Parliament(CHP),Susan's Bay(CHC),Wesleyan Clinic(CHP),Mambo (CHP),Masuba Static (Clinic)",SL0257,Rocklyn Street,UGDSTRN
2081,,,8.48206,-13.22662,619,1,,10003,2576,"Parliament(CHP),Susan's Bay(CHC),Wesleyan Clinic(CHP),Mambo (CHP),Masuba Static (Clinic)",SL0257,Rocklyn Street,UGDSTRP
2082,,,8.48206,-13.22662,619,1,,10003,2577,"Parliament(CHP),Susan's Bay(CHC),Wesleyan Clinic(CHP),Mambo (CHP),Masuba Static (Clinic)",SL0257,Rocklyn Street,UGDSTRX
2083,,,8.48206,-13.22662,619,1,,10003,2578,"Parliament(CHP),Susan's Bay(CHC),Wesleyan Clinic(CHP),Mambo (CHP),Masuba Static (Clinic)",SL0257,Rocklyn Street,UGDSTRY
2084,,,8.48206,-13.22662,619,1,,10003,2579,"Parliament(CHP),Susan's Bay(CHC),Wesleyan Clinic(CHP),Mambo (CHP),Masuba Static (Clinic)",SL0257,Rocklyn Street,UGDSTRZ
2085,,,7.94768,-11.7154,619,1,,27000,22581,"New Police Barracks(CHC),Torkpoi Town(MCHP),Majama Umc(CHC),Nduvuibu(MCHP),Tengbewabu MCHP(MCHP)",SL0258,Mesima 2 Relief,MESMAR1
2086,,,7.94768,-11.7154,619,1,,27000,22582,"New Police Barracks(CHC),Torkpoi Town(MCHP),Majama Umc(CHC),Nduvuibu(MCHP),Tengbewabu MCHP(MCHP)",SL0258,Mesima 2 Relief,MESMAR2
2087,,,7.94768,-11.7154,619,1,,27000,22583,"New Police Barracks(CHC),Torkpoi Town(MCHP),Majama Umc(CHC),Nduvuibu(MCHP),Tengbewabu MCHP(MCHP)",SL0258,Mesima 2 Relief,MESMAR3
2088,,,7.94768,-11.7154,619,1,,34000,2581,"New Police Barracks(CHC),Torkpoi Town(MCHP),Majama Umc(CHC),Nduvuibu(MCHP),Tengbewabu MCHP(MCHP)",SL0258,Mesima 2 Relief,UMESMRI
2089,,,7.94768,-11.7154,619,1,,34000,2582,"New Police Barracks(CHC),Torkpoi Town(MCHP),Majama Umc(CHC),Nduvuibu(MCHP),Tengbewabu MCHP(MCHP)",SL0258,Mesima 2 Relief,UMESMRJ
2090,,,7.94768,-11.7154,619,1,,34000,2583,"New Police Barracks(CHC),Torkpoi Town(MCHP),Majama Umc(CHC),Nduvuibu(MCHP),Tengbewabu MCHP(MCHP)",SL0258,Mesima 2 Relief,UMESMRK
2091,,,7.94768,-11.7154,619,1,,34000,2584,"New Police Barracks(CHC),Torkpoi Town(MCHP),Majama Umc(CHC),Nduvuibu(MCHP),Tengbewabu MCHP(MCHP)",SL0258,Mesima 2 Relief,UMESMRM
2092,,,7.94768,-11.7154,619,1,,34000,2585,"New Police Barracks(CHC),Torkpoi Town(MCHP),Majama Umc(CHC),Nduvuibu(MCHP),Tengbewabu MCHP(MCHP)",SL0258,Mesima 2 Relief,UMESMRN
2093,,,7.94768,-11.7154,619,1,,34000,2586,"New Police Barracks(CHC),Torkpoi Town(MCHP),Majama Umc(CHC),Nduvuibu(MCHP),Tengbewabu MCHP(MCHP)",SL0258,Mesima 2 Relief,UMESMRP
2094,,,7.94768,-11.7154,619,1,,34000,2587,"New Police Barracks(CHC),Torkpoi Town(MCHP),Majama Umc(CHC),Nduvuibu(MCHP),Tengbewabu MCHP(MCHP)",SL0258,Mesima 2 Relief,UMESMRX
2095,,,7.94768,-11.7154,619,1,,34000,2588,"New Police Barracks(CHC),Torkpoi Town(MCHP),Majama Umc(CHC),Nduvuibu(MCHP),Tengbewabu MCHP(MCHP)",SL0258,Mesima 2 Relief,UMESMRY
2096,,,7.94768,-11.7154,619,1,,34000,2589,"New Police Barracks(CHC),Torkpoi Town(MCHP),Majama Umc(CHC),Nduvuibu(MCHP),Tengbewabu MCHP(MCHP)",SL0258,Mesima 2 Relief,UMESMRZ
2097,,,7.8866,-11.16845,619,1,,26000,22591,"Burma 2 MCHP(MCHP),Samai Town CHP(CHP),Ahmadiyya Mission Hospital Kenema(Hospital),Kenema Government Hospital(Hospital),Under Fives Clinic Kenema(Clinic)",SL0259,Gormbu,GOMBU1
2098,,,7.8866,-11.16845,619,1,,26000,22592,"Burma 2 MCHP(MCHP),Samai Town CHP(CHP),Ahmadiyya Mission Hospital Kenema(Hospital),Kenema Government Hospital(Hospital),Under Fives Clinic Kenema(Clinic)",SL0259,Gormbu,GOMBU2
2099,,,7.8866,-11.16845,619,1,,26000,22593,"Burma 2 MCHP(MCHP),Samai Town CHP(CHP),Ahmadiyya Mission Hospital Kenema(Hospital),Kenema Government Hospital(Hospital),Under Fives Clinic Kenema(Clinic)",SL0259,Gormbu,GOMBU3
2100,,,7.8866,-11.16845,619,1,,36000,2761,"Burma 2 MCHP(MCHP),Samai Town CHP(CHP),Ahmadiyya Mission Hospital Kenema(Hospital),Kenema Government Hospital(Hospital),Under Fives Clinic Kenema(Clinic)",SL0259,Gormbu,UGOMBUI
2101,,,7.8866,-11.16845,619,1,,36000,2762,"Burma 2 MCHP(MCHP),Samai Town CHP(CHP),Ahmadiyya Mission Hospital Kenema(Hospital),Kenema Government Hospital(Hospital),Under Fives Clinic Kenema(Clinic)",SL0259,Gormbu,UGOMBUJ
2102,,,7.8866,-11.16845,619,1,,36000,2763,"Burma 2 MCHP(MCHP),Samai Town CHP(CHP),Ahmadiyya Mission Hospital Kenema(Hospital),Kenema Government Hospital(Hospital),Under Fives Clinic Kenema(Clinic)",SL0259,Gormbu,UGOMBUK
2103,,,7.8866,-11.16845,619,1,,36000,2764,"Burma 2 MCHP(MCHP),Samai Town CHP(CHP),Ahmadiyya Mission Hospital Kenema(Hospital),Kenema Government Hospital(Hospital),Under Fives Clinic Kenema(Clinic)",SL0259,Gormbu,UGOMBUM
2104,,,7.8866,-11.16845,619,1,,36000,2765,"Burma 2 MCHP(MCHP),Samai Town CHP(CHP),Ahmadiyya Mission Hospital Kenema(Hospital),Kenema Government Hospital(Hospital),Under Fives Clinic Kenema(Clinic)",SL0259,Gormbu,UGOMBUN
2105,,,7.8866,-11.16845,619,1,,36000,2766,"Burma 2 MCHP(MCHP),Samai Town CHP(CHP),Ahmadiyya Mission Hospital Kenema(Hospital),Kenema Government Hospital(Hospital),Under Fives Clinic Kenema(Clinic)",SL0259,Gormbu,UGOMBUP
2106,,,7.8866,-11.16845,619,1,,36000,2767,"Burma 2 MCHP(MCHP),Samai Town CHP(CHP),Ahmadiyya Mission Hospital Kenema(Hospital),Kenema Government Hospital(Hospital),Under Fives Clinic Kenema(Clinic)",SL0259,Gormbu,UGOMBUX
2107,,,7.8866,-11.16845,619,1,,36000,2768,"Burma 2 MCHP(MCHP),Samai Town CHP(CHP),Ahmadiyya Mission Hospital Kenema(Hospital),Kenema Government Hospital(Hospital),Under Fives Clinic Kenema(Clinic)",SL0259,Gormbu,UGOMBUY
2108,,,7.8866,-11.16845,619,1,,36000,2769,"Burma 2 MCHP(MCHP),Samai Town CHP(CHP),Ahmadiyya Mission Hospital Kenema(Hospital),Kenema Government Hospital(Hospital),Under Fives Clinic Kenema(Clinic)",SL0259,Gormbu,UGOMBUZ
2109,,,8.494274,-13.265338,619,1,,21000,22601,"Lumley Government Hospital(Hospital),Murray Town MI Room(CHP),Marie Stopes (EPI)(Hospital),Blessed Mokaba Central (EPI)(CHP),Grey Bush(CHC)",SL0260,Grammar School,GRAMSK1
2110,,,8.494274,-13.265338,619,1,,21000,22602,"Lumley Government Hospital(Hospital),Murray Town MI Room(CHP),Marie Stopes (EPI)(Hospital),Blessed Mokaba Central (EPI)(CHP),Grey Bush(CHC)",SL0260,Grammar School,GRAMSK2
2111,,,8.494274,-13.265338,619,1,,21000,22603,"Lumley Government Hospital(Hospital),Murray Town MI Room(CHP),Marie Stopes (EPI)(Hospital),Blessed Mokaba Central (EPI)(CHP),Grey Bush(CHC)",SL0260,Grammar School,GRAMSK3
2112,,,8.494274,-13.265338,619,1,,10000,2691,"Lumley Government Hospital(Hospital),Murray Town MI Room(CHP),Marie Stopes (EPI)(Hospital),Blessed Mokaba Central (EPI)(CHP),Grey Bush(CHC)",SL0260,Grammar School,UGRMSKI
2113,,,8.494274,-13.265338,619,1,,10000,2692,"Lumley Government Hospital(Hospital),Murray Town MI Room(CHP),Marie Stopes (EPI)(Hospital),Blessed Mokaba Central (EPI)(CHP),Grey Bush(CHC)",SL0260,Grammar School,UGRMSKJ
2114,,,8.494274,-13.265338,619,1,,10000,2693,"Lumley Government Hospital(Hospital),Murray Town MI Room(CHP),Marie Stopes (EPI)(Hospital),Blessed Mokaba Central (EPI)(CHP),Grey Bush(CHC)",SL0260,Grammar School,UGRMSKK
2115,,,8.494274,-13.265338,619,1,,10000,2694,"Lumley Government Hospital(Hospital),Murray Town MI Room(CHP),Marie Stopes (EPI)(Hospital),Blessed Mokaba Central (EPI)(CHP),Grey Bush(CHC)",SL0260,Grammar School,UGRMSKM
2116,,,8.494274,-13.265338,619,1,,10000,2695,"Lumley Government Hospital(Hospital),Murray Town MI Room(CHP),Marie Stopes (EPI)(Hospital),Blessed Mokaba Central (EPI)(CHP),Grey Bush(CHC)",SL0260,Grammar School,UGRMSKN
2117,,,8.494274,-13.265338,619,1,,10000,2696,"Lumley Government Hospital(Hospital),Murray Town MI Room(CHP),Marie Stopes (EPI)(Hospital),Blessed Mokaba Central (EPI)(CHP),Grey Bush(CHC)",SL0260,Grammar School,UGRMSKP
2118,,,8.494274,-13.265338,619,1,,10000,2697,"Lumley Government Hospital(Hospital),Murray Town MI Room(CHP),Marie Stopes (EPI)(Hospital),Blessed Mokaba Central (EPI)(CHP),Grey Bush(CHC)",SL0260,Grammar School,UGRMSKX
2119,,,8.494274,-13.265338,619,1,,10000,2698,"Lumley Government Hospital(Hospital),Murray Town MI Room(CHP),Marie Stopes (EPI)(Hospital),Blessed Mokaba Central (EPI)(CHP),Grey Bush(CHC)",SL0260,Grammar School,UGRMSKY
2120,,,8.494274,-13.265338,619,1,,10000,2699,"Lumley Government Hospital(Hospital),Murray Town MI Room(CHP),Marie Stopes (EPI)(Hospital),Blessed Mokaba Central (EPI)(CHP),Grey Bush(CHC)",SL0260,Grammar School,UGRMSKZ
2121,,,8.394939,-13.144669,619,1,,20000,22611,"Jui Police Clinic(CHC),Sierra Leone Friendship Hospital Jui(Hospital),New London MCHP(MCHP),Mayemie(MCHP),Blessed Mokaba East(CHP)",SL0261,Jui Highway,JUIHGW1
2122,,,8.394939,-13.144669,619,1,,20000,22612,"Jui Police Clinic(CHC),Sierra Leone Friendship Hospital Jui(Hospital),New London MCHP(MCHP),Mayemie(MCHP),Blessed Mokaba East(CHP)",SL0261,Jui Highway,JUIHGW2
2123,,,8.394939,-13.144669,619,1,,20000,22613,"Jui Police Clinic(CHC),Sierra Leone Friendship Hospital Jui(Hospital),New London MCHP(MCHP),Mayemie(MCHP),Blessed Mokaba East(CHP)",SL0261,Jui Highway,JUIHGW3
2124,,,8.40841,-13.17518,619,1,,10003,2591,"Mayemie(MCHP),Wind/Appdep Maternity(CHP),Blessed Mokaba East(CHP),Jui Police Clinic(CHC),New London MCHP(MCHP)",SL0261,Jui Highway,UJUHGWI
2125,,,8.40841,-13.17518,619,1,,10003,2592,"Mayemie(MCHP),Wind/Appdep Maternity(CHP),Blessed Mokaba East(CHP),Jui Police Clinic(CHC),New London MCHP(MCHP)",SL0261,Jui Highway,UJUHGWJ
2126,,,8.40841,-13.17518,619,1,,10003,2593,"Mayemie(MCHP),Wind/Appdep Maternity(CHP),Blessed Mokaba East(CHP),Jui Police Clinic(CHC),New London MCHP(MCHP)",SL0261,Jui Highway,UJUHGWK
2127,,,8.40841,-13.17518,619,1,,10003,2594,"Mayemie(MCHP),Wind/Appdep Maternity(CHP),Blessed Mokaba East(CHP),Jui Police Clinic(CHC),New London MCHP(MCHP)",SL0261,Jui Highway,UJUHGWM
2128,,,8.40841,-13.17518,619,1,,10003,2595,"Mayemie(MCHP),Wind/Appdep Maternity(CHP),Blessed Mokaba East(CHP),Jui Police Clinic(CHC),New London MCHP(MCHP)",SL0261,Jui Highway,UJUHGWN
2129,,,8.40841,-13.17518,619,1,,10003,2596,"Mayemie(MCHP),Wind/Appdep Maternity(CHP),Blessed Mokaba East(CHP),Jui Police Clinic(CHC),New London MCHP(MCHP)",SL0261,Jui Highway,UJUHGWP
2130,,,8.40841,-13.17518,619,1,,10003,2597,"Mayemie(MCHP),Wind/Appdep Maternity(CHP),Blessed Mokaba East(CHP),Jui Police Clinic(CHC),New London MCHP(MCHP)",SL0261,Jui Highway,UJUHGWX
